Date and time[ms]; Stamp; Direction[In, Out, Undefined]; Source; Destination; Message Id; Length; Status for Tx; Data;
21_04_29 21:17:28.517;49;O;1;2;  71;274;ERR;080076228b60710001000400040001001e0077228b60770001000400040001001e0078228b60750001000400040001001e007f228b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000581228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0083228b60600a01000500000085228b602a0001000400000088228b602a00010004000000
21_04_29 21:17:33.962;51;O;1;2;  71;274;ERR;08007b228b60710001000400040001001e007c228b60770001000400040001001e007d228b60750001000400040001001e0084228b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000586228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0088228b60600a0100050000008a228b602a000100040000008d228b602a00010004000000
21_04_29 21:17:40.947;53;O;1;2;  71;274;ERR;080082228b60710001000400040001001e0083228b60770001000400040001001e0084228b60750001000400040001001e008b228b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058d228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a008f228b60600a01000500000091228b602a0001000400000094228b602a00010004000000
21_04_29 21:17:45.925;55;O;1;2;  71;274;ERR;080087228b60710001000400040001001e0088228b60770001000400040001001e0089228b60750001000400040001001e0090228b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000592228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0094228b60600a01000500000096228b602a0001000400000099228b602a00010004000000
21_04_29 21:17:49.814;57;O;1;2;  71;274;ERR;08008b228b60710001000400040001001e008c228b60770001000400040001001e008d228b60750001000400040001001e0094228b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000596228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0098228b60600a0100050000009a228b602a000100040000009d228b602a00010004000000
21_04_29 21:17:55.544;59;O;1;2;  71;274;ERR;080091228b60710001000400040001001e0092228b60770001000400040001001e0093228b60750001000400040001001e009a228b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059c228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a009e228b60600a010005000000a0228b602a00010004000000a3228b602a00010004000000
21_04_29 21:17:58.940;61;O;1;2;  71;274;ERR;080094228b60710001000400040001001e0095228b60770001000400040001001e0096228b60750001000400040001001e009d228b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059f228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00a1228b60600a010005000000a3228b602a00010004000000a6228b602a00010004000000
21_04_29 21:18:01.729;63;O;1;2;  71;274;ERR;080097228b60710001000400040001001e0098228b60770001000400040001001e0099228b60750001000400040001001e00a0228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005a2228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00a4228b60600a010005000000a6228b602a00010004000000a9228b602a00010004000000
21_04_29 21:18:05.476;65;O;1;2;  71;274;ERR;08009b228b60710001000400040001001e009c228b60770001000400040001001e009d228b60750001000400040001001e00a4228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005a6228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00a8228b60600a010005000000aa228b602a00010004000000ad228b602a00010004000000
21_04_29 21:18:10.326;67;O;1;2;  71;274;ERR;0800a0228b60710001000400040001001e00a1228b60770001000400040001001e00a2228b60750001000400040001001e00a9228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005ab228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00ad228b60600a010005000000af228b602a00010004000000b2228b602a00010004000000
21_04_29 21:18:14.358;70;I;2;1;4216;66;;ad133815dd1477000000000018000000190000000000070006000600070000200000e41e1ba9000091228b605a040d0d9c9d1e19720e92228b60b8fa01002500fc1e
21_04_29 21:18:14.358;71;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:18:17.462;69;O;1;2;  71;274;ERR;0800a7228b60710001000400040001001e00a8228b60770001000400040001001e00a9228b60750001000400040001001e00b0228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005b2228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00b4228b60600a010005000000b6228b602a00010004000000b9228b602a00010004000000
21_04_29 21:18:22.804;73;O;1;2;  71;274;ERR;0800ac228b60710001000400040001001e00ad228b60770001000400040001001e00ae228b60750001000400040001001e00b5228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005b7228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00b9228b60600a010005000000bb228b602a00010004000000be228b602a00010004000000
21_04_29 21:18:28.463;75;O;1;2;  71;274;ERR;0800b2228b60710001000400040001001e00b3228b60770001000400040001001e00b4228b60750001000400040001001e00bb228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005bd228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00bf228b60600a010005000000c1228b602a00010004000000c4228b602a00010004000000
21_04_29 21:18:43.010;78;I;2;1;4216;66;;83130315a9127b0000000000160000001d0000000000070007000600070000200000e81e25a90000af228b605a040e0d019f1e19720eb0228b60d6fa01001a00fc1e
21_04_29 21:18:43.010;79;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:18:45.307;77;O;1;2;  71;250;ERR;0600c3228b60710001000400040001001e00c4228b60770001000400040001001e00c5228b60750001000400040001001e00cc228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005ce228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00d0228b60600a010005000000
21_04_29 21:18:51.822;81;O;1;4;  71;4;ERR;01001e00
21_04_29 21:18:53.514;84;I;4;1;DE24;0;;
21_04_29 21:19:04.290;0;O;1;2;  77;218;ERR;0400d6228b60770001000400040001001e00dd228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005df228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00e1228b60600a010005000000
21_04_29 21:19:09.675;86;O;1;2;  77;218;ERR;0400db228b60770001000400040001001e00e2228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005e4228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00e6228b60600a010005000000
21_04_29 21:19:13.699;89;I;2;1;4216;66;;b20fc114a614a70000000000020000001b0000000000080007000700070000300000e41e2fa90000cd228b605a040f0d9f9f1e19720ece228b60f4fa01001a00fc1e
21_04_29 21:19:13.699;90;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:19:19.791;0;O;1;2;F070;202;ERR;0300e8228b6070f0010005005c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005ea228b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a00ec228b60600a010005000000
21_04_29 21:19:43.045;93;I;2;1;4216;66;;82119e145e144f0000001e000d0000001c0000000000080007000700080000200000e81e39a90000eb228b605a040f0e018b1e19720eec228b6012fb01001a00fc1e
21_04_29 21:19:43.045;94;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:19:53.276;83;O;1;4;  71;4;ERR;01009001
21_04_29 21:19:54.947;97;I;4;1;DE24;0;;
21_04_29 21:19:58.468;88;O;1;2;  77;134;ERR;03000c238b60770001000400040001001e0013238b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515238b60600a010005000000
21_04_29 21:20:01.391;100;I;2;1; 118;2;;30f0
21_04_29 21:20:13.098;101;I;2;1;4216;66;;e304271455139d0493000000190000001b0000000000080007000700080000300000e81e43a9000009238b605a04100e018d1e19720e0a238b6030fb01001a00fc1e
21_04_29 21:20:13.099;102;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:20:22.900;103;I;5;1; 118;2;;600a
21_04_29 21:20:35.329;99;O;1;2;  77;218;ERR;040031238b60770001000400040001001e0038238b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053a238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a003c238b60600a010005000000
21_04_29 21:20:37.479;106;I;5;1;F204;115;;d1b9441023c105007b55163fc7560e3fbb13163f106545bdf6d513bf6cb62fbf6a95b33f85d1b9441023c105002afe8a3d8f16503f9c1d453d149613bff10566be3c6cecbd22afd23f85d1b9441023c105007b55163fc7560e3fbb13163f106545bdf6d513bf6cb62fbf6a95b33f85fbfffffc
21_04_29 21:20:37.502;107;I;1;2;F030;218;;040031238b60770001000400040001001e0038238b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053a238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891ed0000000000000000000000000000000000000000000000
21_04_29 21:20:39.751;108;I;5;1;F204;115;;c13bde1023c105007d3e203f3f35193f3f29ff3ec28a263df27c30bf20d6f0be9934b43f05c13bde1023c1050026e3313e8ccc4b3fc4feecbc7f3814bf0dfe843cd5ffcebd7d14d13f05c13bde1023c105007d3e203f3f35193f3f29ff3ec28a263df27c30bf20d6f0be9934b43f05fbfffffc
21_04_29 21:20:45.494;105;O;1;2;  77;218;ERR;04003b238b60770001000400040001001e0042238b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000544238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0046238b60600a010005000000
21_04_29 21:20:49.699;110;O;1;2;  77;218;ERR;04003f238b60770001000400040001001e0046238b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000548238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a004a238b60600a010005000000
21_04_29 21:20:53.063;112;O;1;2;  77;218;ERR;040043238b60770001000400040001001e004a238b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054c238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a004e238b60600a010005000000
21_04_29 21:20:56.453;114;O;1;2;  77;218;ERR;040046238b60770001000400040001001e004d238b6070f0010005005c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000054f238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0051238b60600a010005000000
21_04_29 21:20:59.809;116;O;1;2;  77;218;ERR;040049238b60770001000400040001001e0050238b6070f0010005005c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000552238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0054238b60600a010005000000
21_04_29 21:21:05.998;118;O;1;2;  77;114;ERR;03004f238b60770001000400040001001e0051238b6033f00100050048008fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000030a0053238b60600a010005000000
21_04_29 21:21:08.905;121;I;2;1; 118;2;;30f0
21_04_29 21:21:13.165;122;I;2;1;4216;66;;890448050e154804b20087001e0000001a0000000000080007000700080000300000dc1e57a9000045238b605a04110f978c1e19720e46238b606cfb01001a00f81e
21_04_29 21:21:13.165;123;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:21:20.697;124;I;4;1;DE24;0;;
21_04_29 21:21:36.578;125;I;5;1;F204;115;;026d401423c10500af227d3fc129d33a8f5489bb2fb0183efd67073d44db9fbd921a0e4085026d401423c10500d270273faebe283e5ede8b3e0f952fbff90d573ed4b6aabf83e3e13f85026d401423c10500af227d3fc129d33a8f5489bb2fb0183efd67073d44db9fbd921a0e4085fffffffc
21_04_29 21:21:46.590;126;I;5;1;F204;115;;acacdd1423c1050039dd4e3f853b743ddb1bdbbcb3e0153f6809c43e00d3c2be0fbcda3f05acacdd1423c105007a46643fef62953ed1cae03d5a05a8be60c888be06e99ebf01dba13f05acacdd1423c1050039dd4e3f853b743ddb1bdbbcb3e0153f6809c43e00d3c2be0fbcda3f05fffffffc
21_04_29 21:21:55.351;127;I;2;1;FFF0;72;;0d0a323032312d30342d32365f312e62696e09095b303030315d2073697a653a3130380d0a323032312d30342d32365f322e62696e09095b303037665d2073697a653a38360d0a0d
21_04_29 21:21:57.258;128;I;2;1;FFF0;35;;0a09546f74616c20627974657320333930353631392c2075736564203439320d0a0d23
21_04_29 21:22:10.392;129;I;2;1;FFF0;1;;43
21_04_29 21:22:11.049;130;I;2;1;FFF0;1;;15
21_04_29 21:22:15.731;131;I;2;1;FFF0;2;;0643
21_04_29 21:22:18.843;132;I;2;1;FFF0;1;;15
21_04_29 21:22:19.507;133;I;2;1;FFF0;1;;06
21_04_29 21:22:27.080;134;I;2;1;FFF0;1;;15
21_04_29 21:22:30.249;135;I;2;1;FFF0;1;;06
21_04_29 21:22:32.273;136;I;2;1;FFF0;1;;15
21_04_29 21:22:34.326;137;I;2;1;FFF0;2;;0643
21_04_29 21:22:40.349;138;I;2;1;FFF0;1;;43
21_04_29 21:22:44.715;139;I;2;1;4216;66;;04008d013b0000001a010c0006fe0100d40100000000080008000800080000300000981e75a900009f238b605a0417119b991e19720ea0238b60c6fb01001a00e41e
21_04_29 21:22:44.715;140;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:22:45.387;141;I;2;1;FFF0;1;;06
21_04_29 21:22:49.173;120;O;1;2;  77;30;ERR;0200b7238b60770001000400040001001e00be238b60410a010005000000
21_04_29 21:22:52.126;144;I;2;1; 118;2;;30f0
21_04_29 21:23:04.677;145;I;4;1;DE24;0;;
21_04_29 21:23:12.871;146;I;5;1;F078;8;;fa9b1d1a23c10500
21_04_29 21:23:12.871;147;I;5;1; A42;10;;00000200000030b00000
21_04_29 21:23:12.871;148;I;5;1;F032;6;;15041d151709
21_04_29 21:23:12.871;149;I;5;1;F033;72;;8fc2f53ccdcc4c3e000000000000803f00000000000000000000803f0024744a0604a00f6f12833abd37863770fffb3c463ea017a63ed9cef73d6891edbcb80bd007030000050a00
21_04_29 21:23:14.748;150;I;5;1;F048;36;;de710a3d0742323a01184f3a0742323a4bc8073dacc5273a01184f3aacc5273a52f2ea3b
21_04_29 21:23:14.748;151;I;5;1;F012;12;;00000000000080bf00000000
21_04_29 21:23:14.748;152;I;5;1;F011;12;;0000803f0000000000000000
21_04_29 21:23:16.631;153;I;5;1;F0F6;140;;0031203437393536552032313032324141202032313131362e363736313136383620202e3030303031373232202030303030302d30202031323335312d3320302020393939370a32203437393536202039372e35363430202031392e383533382030303233383032203132362e37323734203233332e363134332031352e3035343337393435202035303537
21_04_29 21:23:16.631;154;I;5;1;F208;21;;209e1d1a23c1050000d97acab3a713ca388a984a01
21_04_29 21:23:18.503;155;I;5;1;F209;21;;209e1d1a23c10500c2af3942de980042da38044901
21_04_29 21:23:18.504;156;I;5;1;F043;37;;000000803f0000000000000000000000000000803f0000000000000000000000000000803f
21_04_29 21:23:18.504;157;I;5;1;F044;37;;000000803f0000000000000000000000000000803f0000000000000000000000000000803f
21_04_29 21:23:18.504;158;I;5;1;F216;24;;00000000000000000000000000d97acab3a713ca388a984a
21_04_29 21:23:20.388;159;I;2;1;4216;66;;090075001d000100330002009cff3c001c0000000000080008000800080000301000cc1e7fa90000bd238b605a04141101a21d19720ebe238b60e4fb01001a00d41e
21_04_29 21:23:20.388;160;I;2;1;4217;81;;000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21_04_29 21:23:22.229;161;I;5;1;F204;115;;6352831a23c105006ccf7e3f35292a3c3d16a0bcd9f0bf3d55fa1b3e82e883beeb93bb3e856352831a23c1050020e51b3f77b2353e68df9d3e4f7d35bf22087bbe12059ebe92f3853e856352831a23c105006ccf7e3f35292a3c3d16a0bcd9f0bf3d55fa1b3e82e883beeb93bb3e85fffffffc
21_04_29 21:23:26.068;0;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:28.817;163;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:31.997;165;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:34.348;167;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:36.870;169;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:38.880;171;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:40.917;173;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:42.918;175;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:45.212;177;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:47.185;179;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:48.930;181;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:50.641;183;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:52.653;185;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:54.404;187;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
21_04_29 21:23:56.648;189;O;1;2;4230;17;ERR;323032312d30342d32395f312e62696e00
